X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,Y
360000,1,1,1,48,-1,-1,-1,-1,-2,-1,5518,2532,5504,-4,-4,881,2548,5536,0,0,885,1595,0
200000,2,1,2,25,0,0,0,0,0,0,190123,194059,194464,76223,77822,80598,8487,5105,3000,2828,4073,1794,0
250000,2,1,1,35,0,0,0,0,0,0,88132,81826,71488,69145,68680,70047,3500,3070,2372,2413,2428,2507,0
260000,2,1,1,46,-1,-1,-1,-1,-1,-1,451,268,604,664,734,1076,268,604,664,734,1076,1220,1
20000,1,2,1,32,0,0,0,0,0,0,14662,10305,11127,12928,13721,14492,1500,1300,2000,1000,1000,1000,0
120000,1,3,1,36,-1,0,0,0,0,0,31218,32319,32687,32972,33559,34604,2000,1600,1200,1500,2000,1500,0
130000,2,1,1,36,2,2,2,2,0,0,65767,74474,78652,76790,78400,79996,9813,6000,0,3001,3058,2866,1
70000,2,3,0,34,1,2,2,2,2,2,16354,17295,16720,18438,18004,19546,1500,0,2000,0,2000,0,0
170000,1,1,1,38,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
80000,2,1,2,24,0,0,0,-2,-2,-2,30985,44300,0,0,0,0,14300,0,0,0,0,0,0
360000,1,3,1,62,0,0,0,0,0,2,234825,242378,235716,171573,95455,91687,15000,12000,10000,10000,0,10000,0
50000,2,2,2,24,0,0,0,0,0,0,16090,50912,34027,9568,9913,10132,36027,1807,1000,500,400,500,0
30000,1,2,1,41,0,0,0,0,0,0,5413,13938,8448,8620,8000,0,9200,1000,172,160,0,0,0
500000,1,1,2,29,0,0,0,0,0,0,499452,455071,359940,345238,274743,250930,30483,15773,10393,10580,120081,10996,0
170000,2,3,1,42,-1,-1,-1,-1,-1,-1,552,552,552,552,552,0,552,552,552,552,0,33290,0
230000,1,1,1,35,-1,-1,-2,-2,-2,-2,3454,0,0,0,0,0,0,0,0,0,0,0,1
210000,2,2,2,35,0,0,0,0,0,0,209802,208421,190737,142271,137171,130687,8800,8023,4809,5001,5000,5000,0
60000,2,2,1,48,-1,-1,-1,-1,-1,-1,9015,14700,438,2575,0,4532,14700,438,2575,0,4532,3566,0
50000,1,2,2,35,0,0,0,0,0,0,50000,37891,8434,8604,8865,9058,1150,1200,310,400,340,301,1
500000,1,1,1,61,-1,-1,-1,0,0,0,11430,29015,25364,19550,21096,23491,29205,25428,9575,11116,15063,217,0
490000,1,1,2,30,0,0,0,0,0,0,250637,254499,254762,253583,232878,236555,11032,10000,10000,9012,10000,10000,0
110000,2,3,1,29,1,2,0,0,0,2,109636,96380,56414,56677,109583,107981,0,3000,2000,53700,0,3000,0
360000,2,2,1,27,0,0,0,-1,-1,-1,6449,3885,3113,1347,2179,5575,1108,1024,1353,2188,5602,776,1
180000,2,1,2,27,-1,-1,-1,-1,-1,-1,581,5394,1485,4778,23350,583,5396,1485,4778,23350,583,5883,0
20000,2,2,2,23,2,2,2,2,4,3,18495,20194,18880,22215,20638,19342,3000,0,4613,0,0,0,1
90000,2,3,2,50,0,0,0,0,0,0,83939,86583,87014,46293,47576,46663,4000,2500,2000,2000,2000,2000,0
300000,2,1,2,46,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
210000,1,1,1,46,-1,-1,-1,-1,-1,-1,3035,5764,46884,80514,391,1487,5790,46915,80871,391,1497,10194,0
20000,2,1,2,37,0,0,0,-1,-1,-2,8400,2000,0,2000,0,0,1000,0,2000,0,0,0,1
150000,1,1,1,42,0,0,0,0,0,2,136518,146249,147624,138636,146609,149438,13571,7500,10600,11200,5400,0,0
300000,2,1,2,26,-1,0,0,0,0,0,48729,47798,57390,36766,38586,84950,7500,18340,1000,3000,57543,64629,0
180000,1,2,1,44,-1,-1,-1,-1,-1,-1,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,0
50000,2,3,1,55,0,0,0,0,0,2,46731,47439,41493,19129,20561,20083,1810,1614,700,1745,0,1000,0
20000,1,3,2,28,1,2,0,0,0,0,5653,5419,6365,6608,7001,7233,0,1200,350,500,500,300,1
450000,1,2,2,29,0,0,0,0,0,0,51686,54224,49606,43803,62914,81529,10068,10075,10000,20000,20000,5200,0
10000,1,3,2,36,0,0,0,0,2,0,6470,7404,8415,9075,8785,8959,1200,1440,800,0,320,900,1
160000,1,2,1,32,0,0,0,0,0,0,93174,95274,97291,98768,101016,103176,4500,4500,4000,4000,4000,4000,0
180000,2,1,2,28,-1,-1,-1,-1,-1,-2,8366,16912,9199,4745,0,0,16912,9211,4758,0,0,2771,1
100000,1,3,1,54,0,0,0,5,4,3,46041,59526,72823,71105,69424,68006,15000,15000,0,0,0,2700,0
340000,2,3,2,37,0,0,0,0,0,0,289995,269901,267494,265058,263658,256621,10015,10019,10025,10052,10011,9014,0
20000,1,2,2,22,0,0,0,0,0,0,19844,19929,18775,13854,10718,0,1369,1162,524,606,0,0,0
30000,1,2,1,34,0,0,0,0,0,0,28893,26807,27942,27179,27385,28943,2000,2000,940,1000,2000,2000,1
200000,2,2,2,31,0,0,0,0,0,0,192698,196484,177001,100908,98873,95548,8135,7163,3783,3766,3500,4000,0
350000,2,2,1,38,-1,-1,-1,-1,-1,-1,7633,7600,21405,6390,6076,9610,7638,21511,6421,6106,9657,5731,0
110000,1,1,2,26,0,0,0,0,0,0,110925,110909,111851,153551,75749,77217,5607,4400,2683,5466,5000,2000,0
290000,2,2,2,29,0,0,0,0,0,0,264929,261675,263204,263612,259786,208000,12324,10508,8530,8777,7421,8002,0
60000,2,2,1,33,2,0,0,0,0,0,60099,60983,55595,54940,47959,29763,2500,2006,5000,2000,2000,0,1
160000,2,2,1,43,-1,-1,-1,-1,-1,-1,5617,267,509,15695,515,515,267,509,15695,515,515,515,0
360000,1,2,1,38,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,1,3,2,23,0,0,0,0,0,-2,15045,15899,16700,17500,0,0,1400,1200,1000,0,0,0,0
330000,1,1,2,33,0,0,0,0,0,0,223445,122096,125969,127044,127027,129945,5005,6000,3614,4000,4000,4000,0
130000,2,2,1,45,2,-1,-1,-1,-1,-1,990,990,990,990,1130,990,990,990,990,1130,1000,9880,0
20000,1,1,2,22,-1,0,0,0,0,0,7268,12946,8811,9638,11740,11047,11500,6074,9000,5000,6047,1000,0
50000,2,1,1,29,0,0,0,0,0,0,48305,49726,50389,30410,30364,30063,2500,2109,1100,1100,1100,1100,0
220000,2,1,2,36,0,0,2,0,0,0,13043,4111,1522,5198,3974,-38,2190,1,3980,20,0,7762,0
500000,2,1,1,54,0,0,0,0,0,0,428841,432871,436858,432945,338417,318436,15703,12000,15236,98363,11000,9000,0
500000,1,2,1,35,-2,-2,-2,-2,-2,-2,2295,1384,1384,1384,5590,4542,1384,1384,1384,5590,4542,1000,0
200000,1,2,2,27,0,-1,-1,-1,-2,-2,7934,16140,9043,-1136,-1136,-1136,16140,1000,0,0,0,0,0
170000,2,2,1,38,0,0,0,0,0,0,146518,142954,134372,84558,86538,88299,7031,6026,3200,3500,3200,4000,0
20000,2,3,2,28,1,3,6,5,4,3,19109,23788,23154,22520,21596,20962,5000,0,0,0,0,0,1
150000,2,2,2,29,-1,-1,2,0,0,2,2501,6845,4592,8617,2190,1369,4400,0,4025,407,0,1845,0
200000,2,1,1,32,0,0,0,0,0,-1,36154,23885,24718,25213,68126,9636,9216,7013,15000,10000,10000,10000,0
270000,2,2,1,34,0,0,0,0,0,0,160006,163338,166672,170000,173547,177013,5420,5532,5572,5763,5804,5996,0
150000,1,3,2,27,-1,-1,2,0,0,0,57386,58531,56544,48153,49288,36872,5000,422,2000,2041,2039,751,1
240000,2,1,1,41,1,2,0,0,0,-2,8827,6993,7094,3227,-18,-18,0,1200,0,0,0,0,0
260000,1,2,2,44,0,0,0,0,0,0,99176,63497,51524,52681,53852,55967,2259,2000,2000,2000,3000,1681,0
180000,2,1,2,29,0,0,0,0,0,0,134797,134041,132295,130166,129158,127963,5000,4600,4600,4700,4972,5000,0
210000,2,3,2,35,-2,-2,-2,-2,-2,-2,1983,-17,9000,7905,1434,1008,0,9017,7905,1434,1008,660,0
130000,2,2,1,36,1,2,0,0,0,0,98469,96054,97910,96744,97444,95630,0,4400,4000,3500,3600,10000,0
120000,2,2,1,29,1,2,0,0,0,0,126412,120812,121895,121208,121678,122067,0,4600,4512,4600,4600,5200,1
330000,2,3,2,31,-1,-1,-1,-1,-1,-1,5480,30630,6350,6033,2205,0,30630,6350,6033,5649,0,173,0
210000,1,2,1,33,-2,-2,-1,-1,-1,-1,0,0,106669,13333,12780,18472,0,106669,13333,12780,19136,18660,1
90000,2,2,2,33,2,2,0,0,2,2,61367,59814,61816,65180,63979,63733,0,3000,5010,0,5000,0,1
30000,2,3,1,21,4,3,2,0,0,0,32179,31397,30358,29758,29758,23036,0,0,0,0,1000,0,1
160000,2,2,2,30,-1,-1,-1,-1,-1,-1,584,4572,7379,669,21381,200,4572,7379,669,21581,0,1100,0
70000,2,2,2,30,0,0,0,0,0,0,19758,8960,9949,10298,10511,9764,1162,1151,500,513,424,195,0
140000,1,1,2,34,2,2,2,2,2,2,124640,131032,132065,129307,131154,134470,9900,4700,800,4012,9800,1,1
200000,1,2,2,25,0,0,0,0,0,0,107001,108619,110149,110333,85201,84809,5000,5000,5000,3000,5000,10000,1
50000,2,2,2,30,-1,-1,-1,-1,-1,-1,4166,2859,1452,1190,543,920,2859,1452,1190,543,920,534,0
270000,2,1,1,50,-1,-1,-1,-1,-1,-1,1363,0,6098,3500,7324,9466,0,6098,3500,7324,9466,2296,0
20000,2,2,1,28,2,-1,-1,-1,-1,-1,390,390,390,390,390,0,390,390,390,390,0,780,1
50000,2,1,2,28,2,0,0,0,0,0,34018,35165,36076,37478,38173,39012,2000,1800,2000,1000,1000,1000,1
50000,2,2,1,53,-1,-1,-1,-1,-1,-1,7061,2229,10939,12575,1341,998,2233,10939,12575,1341,998,820,0
280000,2,2,1,44,0,0,0,0,0,0,286706,272243,203744,203520,207878,211812,10480,8041,7200,7500,7093,5702,0
30000,2,2,1,27,2,2,2,2,0,0,19193,20084,20460,19836,20266,21568,1500,1000,0,900,1800,900,1
100000,1,2,1,44,0,0,2,0,0,-1,11119,12376,4419,2946,1473,3230,3000,0,0,0,3230,0,0
150000,1,1,2,36,0,0,0,0,0,0,95716,96181,99933,102278,104710,107148,3226,4959,5000,2790,5083,0,0
80000,1,2,2,26,2,0,0,0,0,0,81268,78311,79915,81371,79916,79227,3450,3508,3405,3359,3108,3400,1
60000,2,3,1,36,1,2,2,2,0,0,57285,61118,61947,60353,4980,2160,5336,2550,16,0,0,0,1
110000,1,1,2,29,0,0,0,0,0,0,109241,109833,108778,74692,77912,49264,5209,3009,1494,3220,2004,72677,0
50000,1,2,2,30,2,2,2,2,2,-2,200,200,200,200,-200,0,0,0,0,0,200,0,1
150000,2,2,2,26,0,0,-1,-1,-2,-1,9189,4359,4880,0,0,2250,2000,4880,0,0,2250,0,0
280000,1,2,1,25,-1,-1,0,0,0,0,3863,84601,67765,63628,60860,60316,89295,2192,1899,1673,2125,1511,0
70000,1,2,1,35,0,0,0,0,0,0,70480,66646,69641,46458,50679,50061,3237,4938,1693,5000,2200,1718,0
120000,1,3,1,54,-1,3,2,-1,-1,-1,632,632,316,316,316,316,0,0,316,316,316,316,0
280000,2,2,2,43,-1,2,2,-2,-2,-2,4172,3560,-40,-40,8160,657,0,40,0,8200,657,3,0
20000,2,1,2,22,-1,-1,-1,-1,-1,-1,2654,0,8369,433,1669,7800,0,8369,433,1669,7800,9817,0
240000,2,1,2,30,-1,-1,-1,-1,-1,-1,498,-2,20517,0,11423,0,0,20519,0,11423,0,0,0
50000,1,2,2,22,0,0,0,0,0,0,22616,21415,20769,21339,19382,18577,1668,1283,853,1000,758,475,0
200000,2,2,2,27,0,0,0,0,0,0,65489,41413,40400,25570,10060,8619,4013,2684,5625,1020,3044,39777,0
50000,1,2,2,44,0,0,0,0,0,0,47505,48471,44301,19052,17569,17976,2100,2100,800,1000,700,818,1
80000,1,1,1,28,0,0,-2,-2,-2,-2,78429,0,0,0,0,0,0,0,0,0,0,0,0
240000,2,2,1,48,-2,-2,-2,-2,-2,-2,-5,-5,1056,-4,950,158,0,1061,0,954,158,1796,1
80000,1,2,1,40,0,0,0,0,0,0,64120,63656,63023,60237,60263,59180,2438,3000,2100,2200,2400,2200,1
20000,1,1,2,23,0,0,0,0,0,0,15196,16373,17590,18107,18756,19949,1428,1500,800,936,2000,797,0
280000,2,2,2,30,0,0,0,0,-1,-1,61282,53394,17644,0,5468,0,7900,4157,0,5468,0,330,0
500000,2,1,1,47,0,-1,-1,0,0,2,12943,4814,18365,8728,28521,27920,5025,18571,5000,20000,0,5000,0
350000,2,3,1,50,-1,-1,-1,-1,-1,-1,41069,312,34034,1157,8584,2076,315,34034,1157,8584,2076,6265,0
80000,2,1,2,27,-1,-1,-1,-2,-1,2,1152,7900,0,0,333,183,7900,0,0,333,0,1500,0
230000,1,3,2,29,1,2,2,2,2,2,237332,236068,236702,236309,237399,229421,8000,10000,9000,9000,0,9100,0
200000,2,1,1,48,-2,-2,-2,-2,-2,-2,8000,7919,4684,2992,7559,4967,7919,4687,3051,7559,4967,4134,0
50000,2,3,2,48,0,0,0,0,0,0,45163,25870,28027,28007,28770,28929,1500,3000,1200,1200,1162,1000,0
90000,1,1,2,31,0,0,0,0,0,0,79397,77962,73870,58792,58402,59633,2950,3000,2205,2300,2300,3000,1
30000,2,2,2,23,0,0,0,0,2,0,22517,24148,25437,28391,27801,28684,2000,2000,3700,0,1500,1500,0
80000,2,2,2,30,0,0,0,0,0,0,79194,80575,76782,48643,49263,49869,3077,2291,1723,1775,1802,1763,0
20000,1,2,2,31,1,-1,2,0,0,0,0,184,184,5932,7725,7679,184,0,5924,2000,2451,0,0
50000,1,1,2,29,-1,-1,0,0,0,0,1162,37702,32617,28814,16478,25349,37719,1095,2000,10000,13352,10000,0
130000,1,1,2,27,0,0,0,0,0,0,87685,89577,91199,89446,91336,84756,3300,3130,3100,3200,3100,3100,0
50000,2,2,2,34,1,-2,-1,-1,-1,0,0,0,400,0,600,600,0,400,0,600,0,4275,1
190000,2,2,3,29,1,-2,-1,0,0,0,0,0,306,306,306,0,0,306,0,0,0,0,0
20000,1,2,1,53,2,0,0,0,0,0,15794,16515,17827,17874,18288,18557,1281,1593,640,702,612,1000,1
250000,1,1,1,55,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,3861,0
30000,2,2,1,26,-2,-2,-2,-2,-2,-2,-32,5588,1200,2444,2309,0,11208,1211,2444,2615,0,0,0
80000,1,2,2,26,0,0,0,0,0,0,80233,79849,77796,30300,29922,29120,4000,2300,1300,1300,1500,1500,0
50000,1,3,2,50,0,0,0,0,0,0,50693,43217,32829,26811,24477,24177,1900,1677,900,1023,1024,1016,0
360000,2,1,1,49,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
240000,2,2,1,39,-1,-1,-1,0,0,0,9000,2831,68105,95615,123931,151559,2831,68116,30800,30000,30000,10000,0
110000,2,2,1,27,0,0,0,0,0,0,81700,84584,60379,64369,66400,68294,5000,3000,5000,4000,3000,3000,0
300000,2,1,2,28,0,0,0,0,-1,0,4553,4042,2060,0,78794,80385,1033,1000,0,78794,2900,3000,0
200000,1,3,1,65,0,0,0,0,0,0,183653,167157,144218,137975,132600,121028,7130,6611,4282,4367,4079,3664,0
220000,1,2,2,29,0,0,0,0,0,0,223773,223304,221631,182629,165314,161971,8391,9000,6901,6000,6000,6435,0
90000,2,3,1,45,-1,0,0,-1,-1,-1,2579,2516,0,298,659,636,2514,0,298,659,636,1012,0
80000,1,2,2,46,0,0,0,0,0,0,44302,45311,46321,47259,48230,49351,1192,1202,1135,1165,1326,2204,0
240000,2,2,1,38,0,0,0,-2,-2,-2,56331,13594,0,0,0,0,3004,0,0,0,0,0,0
30000,1,2,2,38,0,0,0,0,0,0,26825,18401,18432,17844,18237,10900,2100,2500,1000,1000,3000,7002,0
260000,2,1,1,31,-1,0,0,0,0,2,8078,27201,27879,28420,39206,37705,20000,2000,2000,12000,0,2000,0
100000,2,1,2,32,1,-1,-1,0,-1,-1,0,325,650,325,647,7706,650,650,0,647,7706,1679,1
200000,2,1,2,38,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
300000,1,1,1,34,0,0,0,0,0,0,1257,6467,7655,7507,7659,-574,5600,1500,0,300,0,6600,0
310000,2,2,2,27,0,0,0,0,0,0,44834,35597,34161,38689,32710,24343,2015,2000,5034,1045,776,389,0
100000,1,1,2,26,0,0,0,0,0,0,50848,51118,48443,50352,51399,53078,3000,3000,3000,3000,3000,3000,0
80000,2,2,1,49,-1,2,-1,-1,-1,0,2222,390,390,390,721,331,0,390,390,721,0,461,1
360000,2,1,2,29,0,0,0,0,0,0,148582,96639,82386,50887,52249,35311,90044,10090,50006,20000,5000,20000,0
180000,2,1,1,39,0,0,0,0,-2,-2,43507,44282,23946,0,0,0,2000,2000,0,0,0,0,0
70000,1,1,2,50,0,0,0,0,0,0,56551,34489,32669,31429,31749,21385,1900,1630,890,1300,762,1000,0
480000,2,3,1,36,-1,0,0,-1,-1,-1,19311,13368,7000,7331,7000,7000,1368,1000,7331,7000,7000,7000,0
50000,2,3,2,26,0,0,0,0,0,0,26708,25230,26999,27748,28351,28864,2000,3000,1500,1200,1136,1032,0
20000,2,2,1,48,-1,2,2,-1,0,-1,780,780,390,780,390,1735,390,0,780,0,1735,0,0
30000,1,3,1,50,-1,2,0,0,-2,-2,3607,2644,3895,0,0,0,0,1309,0,0,0,0,1
70000,2,2,1,38,0,0,0,0,0,0,40271,41126,21125,6197,4560,0,3000,7000,1100,1000,0,0,0
30000,1,3,2,59,0,0,0,0,0,0,28372,29152,29643,29593,27952,0,2010,1500,788,559,0,0,0
200000,2,1,1,64,1,-2,-2,-2,-1,-1,0,0,0,0,67052,0,0,0,0,67052,0,0,0
210000,2,1,1,66,0,0,0,0,0,0,132797,135581,138644,141679,92170,93998,4921,5317,5631,3345,3360,3483,0
470000,1,1,1,39,-1,0,0,0,0,0,79455,74993,48344,45433,45853,21158,2348,1542,1041,2019,789,5013,0
240000,2,2,1,37,-1,0,0,0,0,0,12365,92184,86507,89138,91118,93229,90500,3000,3000,2500,2500,3000,0
130000,1,1,1,58,0,0,0,0,0,-1,137671,139089,50093,49303,14772,150,4300,1500,0,0,1233,870,0
70000,1,1,2,27,0,0,0,0,0,0,71201,70686,70195,71005,71135,69846,2691,21000,2500,2800,2800,2700,0
200000,1,1,2,30,-1,-1,0,0,-1,-1,1528,4179,1689,1851,34808,-30895,4191,1200,1893,42804,10,85820,0
360000,1,2,1,36,-1,-1,-1,-1,-1,-1,6783,2337,10990,74562,-28,5677,2347,11046,74934,0,5705,8503,0
100000,1,2,2,24,0,0,0,0,0,0,91572,95201,94977,97332,74637,77386,5100,3000,3139,27000,4000,4000,0
50000,1,2,2,28,0,0,0,0,0,0,21510,23357,32197,12595,13445,13803,2200,10000,3000,1000,1500,0,0
220000,1,2,1,43,0,0,0,0,0,0,84466,84356,84151,83591,83789,83885,4000,4000,3500,3500,3500,3500,0
20000,1,3,2,52,2,0,0,0,0,0,14038,13568,14630,27408,13984,0,1338,1400,274,560,0,0,1
180000,2,1,2,27,-1,-1,-1,-1,-1,-1,11168,6496,9733,4088,5428,13138,6678,9740,4088,5428,13138,12174,0
340000,2,2,1,36,1,-2,-2,-1,-1,-1,0,0,0,150,920,0,0,0,150,920,0,17386,0
220000,2,1,2,24,0,0,0,0,0,0,51908,53087,54167,55267,56586,57993,2017,1965,2000,2210,2500,2339,0
400000,1,2,2,35,0,0,-2,-1,0,0,11052,0,0,53826,55061,71541,0,0,53826,1642,20000,1256,0
350000,1,1,1,42,-1,-1,-1,-1,-1,-1,1134,2985,240,1041,-12,6449,2995,240,1051,0,6461,18,0
50000,2,2,2,23,0,0,-2,-1,-1,-2,5961,0,0,700,0,0,0,0,700,0,0,0,0
350000,1,1,2,35,2,-1,-1,0,-1,-1,105,3298,50064,8003,8293,23080,3308,50206,40,8334,23102,5004,0
320000,2,1,1,42,1,2,2,0,0,0,318844,324589,320622,252323,253557,256525,10000,450,7025,7161,8000,6883,0
80000,1,2,2,29,0,0,0,0,0,0,50695,53476,46685,35760,33853,35708,10010,3000,5000,5000,3000,5000,0
20000,2,3,3,53,0,0,0,-1,-1,0,9677,9578,12102,1473,18177,18046,4578,2795,1473,18177,2046,2615,0
180000,2,2,2,33,-1,-1,-1,0,-1,-1,6314,1795,1190,1079,659,90,1795,1190,0,659,90,8856,0
20000,1,2,2,23,2,2,7,7,6,5,2400,2400,2400,2400,1800,1200,0,0,0,0,0,0,1
100000,1,2,2,32,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
60000,1,3,2,44,0,0,0,0,0,0,57694,58749,38110,38525,38346,37416,2800,1900,1300,1363,1500,1466,0
130000,2,2,2,35,0,0,0,0,0,2,42950,44293,45004,46257,49312,50252,2036,1747,2000,3800,1900,1900,1
200000,1,2,1,32,-1,2,-1,0,0,0,9864,5114,499,499,499,0,0,499,0,0,0,0,0
220000,2,1,1,41,-1,0,-1,-1,-1,-2,30038,22411,7141,3070,2609,10273,1089,7161,4072,2613,10322,511,0
290000,2,1,1,44,-2,-2,-2,-2,-2,-2,301,768,531,22058,468,681,768,531,22058,468,681,446,0
380000,2,2,1,33,1,-1,-1,-1,-1,0,0,73,32510,474,25877,45038,73,32789,474,25877,20000,10000,0
180000,1,1,2,28,0,-1,2,0,0,0,2569,2834,394,904,2514,4054,2834,0,900,2000,4000,2000,0
200000,1,2,1,55,1,2,2,2,2,0,181339,177233,188461,191363,188683,196057,0,14000,7000,0,10000,5000,1
360000,2,1,2,26,-2,-2,-2,-2,-2,-2,145,3526,8510,7831,8864,10845,3600,8510,4000,5000,5000,5398,1
10000,2,2,2,26,0,0,0,0,0,0,6346,7364,8374,8540,8719,8905,1129,1139,305,316,331,303,0
40000,2,2,1,24,2,0,0,2,2,2,25618,26701,30421,29633,31548,30889,1800,4500,0,2400,0,3000,1
50000,2,2,2,23,0,0,0,0,2,2,38333,40401,42897,44388,46528,44986,3000,3500,2500,3000,0,3500,0
110000,1,3,2,29,0,0,0,0,0,2,64351,64739,75697,86483,97054,105553,1415,12182,12201,12403,10350,3000,1
180000,2,2,1,35,0,0,-2,-2,-2,-2,43068,316,316,316,316,316,316,316,316,316,316,314,0
50000,2,2,2,23,0,0,0,0,0,0,34997,36030,36740,37469,38254,39014,1900,1610,1339,1387,1395,1452,1
180000,1,2,2,26,-1,-1,-1,-1,-1,-1,316,692,316,692,316,859,692,316,692,316,859,1008,0
150000,1,1,2,32,-1,-1,-1,-1,2,-1,994,10168,-4,5515,3673,6106,10290,0,5519,3,6134,3779,0
10000,1,2,2,43,2,-1,-1,-1,-1,-1,654,608,654,5954,0,1308,608,700,5954,0,1308,0,1
30000,2,2,2,22,-2,-1,2,-1,-1,-1,0,2343,126,4462,0,150,2343,0,4462,0,150,860,0
270000,2,2,1,37,0,0,0,0,0,0,110593,102486,94362,86861,78538,70158,4500,3500,4000,3000,3000,2200,0
230000,2,1,1,34,2,2,2,2,2,2,190784,195724,198707,201634,205949,210077,9300,7500,7500,7500,7500,7600,0
320000,1,1,1,46,0,-1,-1,-1,-1,-1,3337,9061,7809,5238,8594,3743,9061,7935,5238,8594,3743,12820,0
20000,1,2,1,28,0,0,0,0,0,0,18537,19205,19687,19684,19842,19965,1358,1230,617,776,1000,4000,0
70000,1,2,2,36,0,0,0,0,0,0,66888,69306,24348,24744,25195,25777,4000,1704,1100,1000,1000,1000,0
270000,1,1,1,37,-1,-1,-1,0,-1,-1,396,396,792,396,396,396,396,792,0,396,396,396,1
140000,1,2,1,42,0,0,0,0,0,0,127939,100372,84587,65589,69117,65911,5059,14659,5000,8000,5000,10000,0
240000,2,2,1,40,-2,-2,-2,-2,-2,-2,0,0,0,0,0,1306,0,0,0,0,1306,0,1
200000,2,1,1,44,-1,-1,-2,-2,-2,-1,65520,0,0,0,0,17480,0,0,0,0,17480,76220,0
110000,1,1,1,29,0,0,0,0,0,0,51499,50405,49156,46426,43765,41295,1887,1601,1500,1696,1658,1179,0
360000,2,2,1,59,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,2,2,2,54,0,0,0,0,0,0,4625,4832,10010,9357,8714,9733,1121,6135,308,316,2000,500,1
80000,2,3,2,28,-1,-1,-1,-2,-2,-2,4280,2800,0,0,0,0,2800,0,0,0,0,0,0
20000,2,2,1,46,0,0,0,0,0,3,16294,17327,18335,18935,20624,20702,1600,1600,1200,2600,700,0,1
120000,2,2,2,27,-1,-1,2,-1,-1,-1,1066,5079,2528,4007,7457,2819,5079,0,4007,7457,2819,8638,0
70000,2,2,2,30,0,0,0,0,0,0,71856,71916,71442,68144,68671,68863,3377,3504,2620,2791,2639,2859,0
210000,2,1,2,33,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,2,3,2,26,-1,-1,-1,-1,-1,-1,1467,975,246,246,246,884,975,246,246,246,884,1000,0
210000,2,1,1,23,-2,-2,-2,-1,0,0,0,0,0,29337,30362,31356,0,0,29337,1500,1500,1500,1
20000,1,2,1,38,-1,0,0,0,0,0,18669,19304,19905,20302,20133,20000,1326,1317,714,925,400,0,0
310000,2,1,2,36,-1,-1,-1,-1,-1,-1,6514,8619,6204,2905,7944,13125,8619,6206,2905,7944,13524,16233,0
90000,2,2,1,51,0,0,0,0,0,0,12822,10944,12255,12192,12448,12895,1188,1499,436,452,654,455,0
130000,1,2,2,27,0,0,0,-2,-2,-2,92043,61650,0,0,0,0,2850,0,0,0,0,0,0
150000,1,5,1,36,0,0,0,0,0,0,220889,133616,136378,139219,142172,145065,3800,3900,4000,4100,4100,5500,0
80000,2,2,2,27,0,0,2,0,0,0,78672,83807,81833,79673,79735,81271,7018,0,3000,3100,3000,3100,0
230000,1,1,2,27,-1,-1,-1,-1,-1,-1,5652,7652,2062,2007,2104,394,7662,2066,2007,2108,394,3214,0
160000,1,1,1,36,0,0,0,0,-1,-1,67879,36865,47986,0,15655,0,2500,15000,0,15655,0,1674,0
10000,1,2,2,35,0,0,0,0,0,0,8857,8661,9055,9665,9297,5555,2300,1000,1000,1000,2000,3094,0
150000,1,1,1,31,2,2,2,2,2,2,159734,160247,131511,129369,123191,132072,4800,4006,3669,0,11781,0,1
500000,1,1,1,35,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
500000,1,1,1,69,-1,-1,-1,-1,-1,-1,1200,5652,271,1234,1015,3579,5652,271,1234,1015,3579,2053,0
30000,2,2,1,29,0,0,0,0,0,0,15455,6570,11000,12460,28778,24244,2000,5000,2000,17000,1500,2000,0
80000,2,3,1,30,1,-1,2,2,-2,-2,0,1684,1509,-357,-357,-357,1684,0,0,0,0,0,0
360000,2,2,1,27,-1,-1,-1,-1,-1,-1,896,778,-192,38469,7449,156,782,0,38661,7486,156,12508,0
110000,1,2,2,27,0,0,0,0,0,0,29734,31743,33202,34656,38596,40970,2500,2000,2000,4500,4000,1500,0
30000,1,2,2,34,0,0,0,0,0,0,29949,24653,29779,29749,30053,29674,6000,12000,6000,6000,5000,5000,0
150000,2,3,1,39,0,0,0,0,0,0,108755,112554,113583,115846,118369,121786,5163,4000,3764,4000,5000,5030,0
60000,1,2,2,25,2,2,2,0,0,0,36090,22083,15444,13695,17598,17472,2017,5,1000,5000,1000,603,1
